Subject,StartTime,EndTime,Condition,Code,Duration
1475,2022-02-04 07:45:15am,2022-02-04 07:50:25am,climate,51762345,5.1666666666667
1459,2022-02-04 07:38:36am,2022-02-04 07:50:42am,climate,26112213,12.1
1468,2022-02-04 07:43:55am,2022-02-04 07:53:26am,climate,62651686,9.5166666666667
1428,2022-02-04 07:24:33am,2022-02-04 07:53:53am,climate,79648556,29.333333333333
1472,2022-02-04 07:44:58am,2022-02-04 07:53:58am,climate,22455345,9
1418,2022-02-04 07:13:28am,2022-02-04 07:54:24am,climate,43024669,40.933333333333
1469,2022-02-04 07:44:02am,2022-02-04 07:54:46am,climate,89772607,10.733333333333
1484,2022-02-04 07:48:28am,2022-02-04 07:56:04am,climate,41637423,7.6
1451,2022-02-04 07:33:49am,2022-02-04 07:57:35am,climate,40006468,23.766666666667
1448,2022-02-04 07:32:14am,2022-02-04 07:57:48am,climate,07930288,25.566666666667
1456,2022-02-04 07:34:15am,2022-02-04 07:58:30am,climate,96732399,24.25
1487,2022-02-04 07:49:56am,2022-02-04 07:58:57am,climate,41686875,9.0166666666667
1498,2022-02-04 07:55:05am,2022-02-04 07:59:15am,climate,87102688,4.1666666666667
1502,2022-02-04 07:55:51am,2022-02-04 07:59:32am,climate,46117125,3.6833333333333
1492,2022-02-04 07:53:00am,2022-02-04 07:59:35am,climate,81063479,6.5833333333333
