Subject,StartTime,EndTime,Condition,Code,Duration
2620,2022-02-04 08:25:51am,2022-02-04 08:44:14am,neutral,08149499,18.383333333333
2643,2022-02-04 08:36:02am,2022-02-04 08:44:20am,neutral,37402385,8.3
2638,2022-02-04 08:33:47am,2022-02-04 08:44:33am,neutral,52753413,10.766666666667
2608,2022-02-04 08:20:57am,2022-02-04 08:44:48am,neutral,75122513,23.85
2640,2022-02-04 08:33:59am,2022-02-04 08:44:49am,neutral,36927358,10.833333333333
2645,2022-02-04 08:36:37am,2022-02-04 08:46:00am,neutral,11393015,9.3833333333333009
2652,2022-02-04 08:40:07am,2022-02-04 08:47:09am,neutral,64224145,7.0333333333333
2615,2022-02-04 08:24:28am,2022-02-04 08:47:24am,neutral,71606046,22.933333333333
2634,2022-02-04 08:32:03am,2022-02-04 08:48:39am,neutral,91581353,16.6
2665,2022-02-04 08:40:22am,2022-02-04 08:49:25am,neutral,31752628,9.05
2657,2022-02-04 08:41:50am,2022-02-04 08:49:58am,neutral,00456225,8.1333333333333009
2649,2022-02-04 08:37:33am,2022-02-04 08:51:16am,neutral,63636527,13.716666666667
2653,2022-02-04 08:40:26am,2022-02-04 08:53:26am,neutral,22352214,13
2678,2022-02-04 08:49:31am,2022-02-04 08:54:15am,neutral,96337713,4.7333333333333
2666,2022-02-04 08:46:15am,2022-02-04 08:54:28am,neutral,16819564,8.2166666666667
2651,2022-02-04 08:38:30am,2022-02-04 08:54:38am,neutral,39640903,16.133333333333
2677,2022-02-04 08:49:21am,2022-02-04 08:55:35am,neutral,76300587,6.2333333333333
2617,2022-02-04 08:25:03am,2022-02-04 08:55:52am,neutral,45448866,30.816666666667
2664,2022-02-04 08:44:55am,2022-02-04 08:56:00am,neutral,86179552,11.083333333333
2672,2022-02-04 08:47:41am,2022-02-04 08:56:12am,neutral,40749098,8.5166666666667
2635,2022-02-04 08:32:11am,2022-02-04 08:56:44am,neutral,72647915,24.55
2674,2022-02-04 08:48:35am,2022-02-04 08:58:47am,neutral,42242611,10.2
2676,2022-02-04 08:48:38am,2022-02-04 08:59:10am,neutral,34906516,10.533333333333
2668,2022-02-04 08:46:01am,2022-02-04 09:00:04am,neutral,50080817,14.05
2687,2022-02-04 08:55:28am,2022-02-04 09:02:12am,neutral,89769995,6.7333333333333
2623,2022-02-04 08:26:29am,2022-02-04 09:02:43am,neutral,81531463,36.233333333333
2688,2022-02-04 08:56:05am,2022-02-04 09:04:03am,neutral,13882215,7.9666666666667
2686,2022-02-04 08:55:26am,2022-02-04 09:04:25am,neutral,56683864,8.9833333333333
2683,2022-02-04 08:52:24am,2022-02-04 09:08:06am,neutral,43857999,15.7
2696,2022-02-04 09:00:08am,2022-02-04 09:08:09am,neutral,04592798,8.0166666666667
2689,2022-02-04 08:55:46am,2022-02-04 09:09:52am,neutral,15938693,14.1
2694,2022-02-04 08:59:26am,2022-02-04 09:09:54am,neutral,75061584,10.466666666667
2701,2022-02-04 09:04:12am,2022-02-04 09:10:58am,neutral,24148965,6.7666666666667
2691,2022-02-04 08:52:30am,2022-02-04 09:11:08am,neutral,74670223,18.633333333333
2682,2022-02-04 08:51:01am,2022-02-04 09:11:51am,neutral,04817359,20.833333333333
2697,2022-02-04 09:00:31am,2022-02-04 09:12:45am,neutral,30799119,12.233333333333
2700,2022-02-04 09:03:54am,2022-02-04 09:18:02am,neutral,26119320,14.133333333333
2707,2022-02-04 09:07:45am,2022-02-04 09:18:57am,neutral,57205837,11.2
2719,2022-02-04 09:12:49am,2022-02-04 09:19:24am,neutral,43644825,6.5833333333333
2713,2022-02-04 09:10:36am,2022-02-04 09:19:33am,neutral,32180816,8.95
2690,2022-02-04 08:57:06am,2022-02-04 09:19:49am,neutral,02645073,22.716666666667
2702,2022-02-04 09:05:01am,2022-02-04 09:19:55am,neutral,01400492,14.9
2703,2022-02-04 09:04:41am,2022-02-04 09:19:59am,neutral,77510214,15.3
2698,2022-02-04 09:01:34am,2022-02-04 09:20:08am,neutral,75009244,18.566666666667
2716,2022-02-04 09:12:45am,2022-02-04 09:20:59am,neutral,43297213,8.2333333333333
2717,2022-02-04 09:14:40am,2022-02-04 09:21:36am,neutral,35649857,6.9333333333333
2721,2022-02-04 09:15:25am,2022-02-04 09:25:46am,neutral,25903091,10.35
2727,2022-02-04 09:20:39am,2022-02-04 09:28:58am,neutral,82924942,8.3166666666667
2725,2022-02-04 09:20:03am,2022-02-04 09:29:16am,neutral,13821089,9.2166666666667
2723,2022-02-04 09:17:57am,2022-02-04 09:29:46am,neutral,05224692,11.816666666667
2739,2022-02-04 09:28:39am,2022-02-04 09:31:27am,neutral,04078451,2.8
2732,2022-02-04 09:25:03am,2022-02-04 09:32:03am,neutral,22972859,7
2722,2022-02-04 09:15:48am,2022-02-04 09:33:09am,neutral,46042729,17.35
2733,2022-02-04 09:25:16am,2022-02-04 09:34:22am,neutral,67975111,9.1
2724,2022-02-04 09:19:09am,2022-02-04 09:34:28am,neutral,41652638,15.316666666667
2740,2022-02-04 09:29:53am,2022-02-04 09:34:34am,neutral,05992097,4.6833333333333
2734,2022-02-04 09:26:04am,2022-02-04 09:35:04am,neutral,92510431,9
2718,2022-02-04 09:14:17am,2022-02-04 09:35:29am,neutral,77899925,21.2
2742,2022-02-04 09:31:07am,2022-02-04 09:37:55am,neutral,33019541,6.8
2738,2022-02-04 09:28:19am,2022-02-04 09:38:02am,neutral,64506858,9.7166666666667
2735,2022-02-04 09:26:22am,2022-02-04 09:38:19am,neutral,04662566,11.95
2715,2022-02-04 09:12:56am,2022-02-04 09:39:53am,neutral,88790142,26.95
2745,2022-02-04 09:31:55am,2022-02-04 09:40:16am,neutral,57322825,8.35
2731,2022-02-04 09:24:30am,2022-02-04 09:40:41am,neutral,39838276,16.183333333333
2743,2022-02-04 09:30:41am,2022-02-04 09:41:41am,neutral,60220838,11
2756,2022-02-04 09:40:17am,2022-02-04 09:44:08am,neutral,97483591,3.85
2746,2022-02-04 09:33:29am,2022-02-04 09:44:14am,neutral,34189356,10.75
2737,2022-02-04 09:27:16am,2022-02-04 09:44:39am,neutral,98942771,17.383333333333
2750,2022-02-04 09:37:09am,2022-02-04 09:45:11am,neutral,54433303,8.0333333333333
2763,2022-02-04 09:42:45am,2022-02-04 09:48:20am,neutral,49215449,5.5833333333333
2748,2022-02-04 09:35:50am,2022-02-04 09:48:52am,neutral,77108251,13.033333333333
2767,2022-02-04 09:46:00am,2022-02-04 09:51:05am,neutral,09156052,5.0833333333333
2760,2022-02-04 09:41:46am,2022-02-04 09:51:20am,neutral,01569588,9.5666666666667
2757,2022-02-04 09:40:44am,2022-02-04 09:52:16am,neutral,51587566,11.533333333333
2769,2022-02-04 09:46:43am,2022-02-04 09:52:36am,neutral,62842518,5.8833333333333
2772,2022-02-04 09:48:14am,2022-02-04 09:53:39am,neutral,70444996,5.4166666666667
2730,2022-02-04 09:20:49am,2022-02-04 09:55:09am,neutral,58698752,34.333333333333
2755,2022-02-04 09:40:15am,2022-02-04 09:56:09am,neutral,52096620,15.9
2761,2022-02-04 09:41:36am,2022-02-04 09:57:49am,neutral,48981595,16.216666666667
2776,2022-02-04 09:50:12am,2022-02-04 09:57:49am,neutral,41970311,7.6166666666667
2752,2022-02-04 09:38:02am,2022-02-04 09:58:34am,neutral,90765454,20.533333333333
2766,2022-02-04 09:45:28am,2022-02-04 09:58:55am,neutral,28326878,13.45
2777,2022-02-04 09:50:44am,2022-02-04 10:01:12am,neutral,50585988,10.466666666667
2754,2022-02-04 09:39:02am,2022-02-04 10:01:34am,neutral,48772351,22.533333333333
2758,2022-02-04 09:40:42am,2022-02-04 10:02:42am,neutral,56464814,22
2780,2022-02-04 09:51:22am,2022-02-04 10:03:09am,neutral,12701143,11.783333333333
2773,2022-02-04 09:49:22am,2022-02-04 10:06:44am,neutral,89388989,17.366666666667
2771,2022-02-04 09:47:58am,2022-02-04 10:07:34am,neutral,46678723,19.6
2786,2022-02-04 09:57:33am,2022-02-04 10:08:25am,neutral,69430552,10.866666666667
2795,2022-02-04 10:03:26am,2022-02-04 10:11:08am,neutral,80464746,7.7
2794,2022-02-04 10:03:13am,2022-02-04 10:11:59am,neutral,62988741,8.7666666666667
2791,2022-02-04 10:00:18am,2022-02-04 10:13:24am,neutral,66853925,13.1
2789,2022-02-04 09:58:39am,2022-02-04 10:13:39am,neutral,04256754,15
2784,2022-02-04 09:56:05am,2022-02-04 10:16:19am,neutral,36737096,20.233333333333
2774,2022-02-04 09:48:08am,2022-02-04 10:18:19am,neutral,44800543,30.183333333333
2800,2022-02-04 10:07:48am,2022-02-04 10:18:32am,neutral,27530133,10.733333333333
2806,2022-02-04 10:17:07am,2022-02-04 10:21:46am,neutral,44322271,4.65
2801,2022-02-04 10:08:11am,2022-02-04 10:23:47am,neutral,46289555,15.6
2804,2022-02-04 10:13:12am,2022-02-04 10:26:05am,neutral,80636980,12.883333333333
2805,2022-02-04 10:15:18am,2022-02-04 10:26:13am,neutral,93053323,10.916666666667
2822,2022-02-04 10:30:02am,2022-02-04 10:35:06am,neutral,03537057,5.0666666666667
2809,2022-02-04 10:23:21am,2022-02-04 10:36:11am,neutral,13998725,12.833333333333
2814,2022-02-04 10:26:47am,2022-02-04 10:36:29am,neutral,17589441,9.7
2812,2022-02-04 10:25:51am,2022-02-04 10:36:42am,neutral,88049010,10.85
2818,2022-02-04 10:26:06am,2022-02-04 10:39:10am,neutral,56970325,13.066666666667
2810,2022-02-04 10:25:50am,2022-02-04 10:40:31am,neutral,51132707,14.683333333333
2824,2022-02-04 10:32:58am,2022-02-04 10:41:04am,neutral,85276856,8.1
2819,2022-02-04 10:28:27am,2022-02-04 10:41:53am,neutral,46491481,13.433333333333
2821,2022-02-04 10:30:12am,2022-02-04 10:41:57am,neutral,06109304,11.75
2825,2022-02-04 10:33:19am,2022-02-04 10:45:39am,neutral,20971163,12.333333333333
2836,2022-02-04 10:45:24am,2022-02-04 10:50:03am,neutral,33504655,4.65
2829,2022-02-04 10:24:42am,2022-02-04 10:51:04am,neutral,35117805,26.366666666667
2837,2022-02-04 10:45:44am,2022-02-04 10:51:47am,neutral,77179012,6.05
2820,2022-02-04 10:28:29am,2022-02-04 10:53:51am,neutral,87592740,25.366666666667
2841,2022-02-04 10:47:59am,2022-02-04 10:54:00am,neutral,01370410,6.0166666666667
2830,2022-02-04 10:41:41am,2022-02-04 10:54:25am,neutral,65005006,12.733333333333
2833,2022-02-04 10:43:11am,2022-02-04 10:55:32am,neutral,04470576,12.35
2835,2022-02-04 10:44:25am,2022-02-04 10:56:18am,neutral,18225547,11.883333333333
2826,2022-02-04 10:34:38am,2022-02-04 10:57:34am,neutral,48568930,22.933333333333
2832,2022-02-04 10:42:00am,2022-02-04 10:59:38am,neutral,13816700,17.633333333333
2827,2022-02-04 10:34:28am,2022-02-04 10:59:43am,neutral,15339628,25.25
2848,2022-02-04 10:52:03am,2022-02-04 11:01:56am,neutral,35872337,9.8833333333333009
2847,2022-02-04 10:51:40am,2022-02-04 11:04:56am,neutral,07321120,13.266666666667
2849,2022-02-04 10:54:41am,2022-02-04 11:06:40am,neutral,74278335,11.983333333333
2844,2022-02-04 10:47:41am,2022-02-04 11:07:27am,neutral,92655189,19.766666666667
2853,2022-02-04 10:58:09am,2022-02-04 11:08:55am,neutral,60349517,10.766666666667
2838,2022-02-04 10:46:06am,2022-02-04 11:10:26am,neutral,23918640,24.333333333333
2845,2022-02-04 10:50:49am,2022-02-04 11:13:00am,neutral,53429100,22.183333333333
2852,2022-02-04 10:57:33am,2022-02-04 11:14:46am,neutral,93202530,17.216666666667
2850,2022-02-04 10:54:04am,2022-02-04 11:17:24am,neutral,66373872,23.333333333333
2846,2022-02-04 10:48:41am,2022-02-04 11:18:32am,neutral,81722692,29.85
2859,2022-02-04 11:07:37am,2022-02-04 11:21:41am,neutral,30038789,14.066666666667
2864,2022-02-04 11:18:10am,2022-02-04 11:21:55am,neutral,81244261,3.75
2863,2022-02-04 11:17:50am,2022-02-04 11:27:38am,neutral,54903624,9.8
2860,2022-02-04 11:10:53am,2022-02-04 11:29:11am,neutral,84910288,18.3
2867,2022-02-04 11:22:40am,2022-02-04 11:30:32am,neutral,76974896,7.8666666666667
2866,2022-02-04 11:22:34am,2022-02-04 11:32:51am,neutral,98185157,10.283333333333
2870,2022-02-04 11:28:12am,2022-02-04 11:37:52am,neutral,76180390,9.6666666666667
2868,2022-02-04 11:26:48am,2022-02-04 11:39:52am,neutral,22451535,13.066666666667
2873,2022-02-04 11:32:37am,2022-02-04 11:43:42am,neutral,13206819,11.083333333333
2876,2022-02-04 11:42:38am,2022-02-04 11:47:27am,neutral,36804940,4.8166666666667
2875,2022-02-04 11:42:06am,2022-02-04 11:55:58am,neutral,53035895,13.866666666667
2877,2022-02-04 11:54:16am,2022-02-04 12:03:57pm,neutral,76697438,9.6833333333333
2878,2022-02-04 11:54:57am,2022-02-04 12:08:37pm,neutral,10609980,13.666666666667
2882,2022-02-04 12:12:22pm,2022-02-04 12:22:37pm,neutral,56184313,10.25
2880,2022-02-04 12:07:39pm,2022-02-04 12:23:48pm,neutral,60420353,16.15
2886,2022-02-04 12:17:07pm,2022-02-04 12:26:00pm,neutral,14519587,8.8833333333333009
2891,2022-02-04 12:23:42pm,2022-02-04 12:27:49pm,neutral,88040676,4.1166666666667
2879,2022-02-04 12:03:58pm,2022-02-04 12:28:05pm,neutral,45046444,24.116666666667
2884,2022-02-04 12:12:36pm,2022-02-04 12:28:10pm,neutral,53544639,15.566666666667
2883,2022-02-04 12:10:48pm,2022-02-04 12:29:31pm,neutral,41374437,18.716666666667
2888,2022-02-04 12:20:01pm,2022-02-04 12:30:06pm,neutral,64908023,10.083333333333
2889,2022-02-04 12:21:51pm,2022-02-04 12:32:11pm,neutral,82114009,10.333333333333
2894,2022-02-04 12:28:12pm,2022-02-04 12:38:36pm,neutral,07637894,10.4
2892,2022-02-04 12:24:53pm,2022-02-04 12:38:51pm,neutral,86942211,13.966666666667
2896,2022-02-04 12:28:29pm,2022-02-04 12:40:40pm,neutral,33288150,12.183333333333
2902,2022-02-04 12:37:20pm,2022-02-04 12:43:09pm,neutral,89076473,5.8166666666667
2897,2022-02-04 12:29:06pm,2022-02-04 12:43:53pm,neutral,50014086,14.783333333333
2901,2022-02-04 12:37:02pm,2022-02-04 12:44:12pm,neutral,51073876,7.1666666666667
2895,2022-02-04 12:28:16pm,2022-02-04 12:46:09pm,neutral,48668167,17.883333333333
2893,2022-02-04 12:26:04pm,2022-02-04 12:49:35pm,neutral,91389885,23.516666666667
2899,2022-02-04 12:36:25pm,2022-02-04 12:50:14pm,neutral,39141116,13.816666666667
2900,2022-02-04 12:36:34pm,2022-02-04 12:50:24pm,neutral,29956266,13.833333333333
2905,2022-02-04 12:40:28pm,2022-02-04 12:50:42pm,neutral,01516032,10.233333333333
2911,2022-02-04 12:47:29pm,2022-02-04 12:54:17pm,neutral,71122874,6.8
2906,2022-02-04 12:41:15pm,2022-02-04 12:55:06pm,neutral,95609376,13.85
2913,2022-02-04 12:49:36pm,2022-02-04 12:58:12pm,neutral,89996376,8.6
2915,2022-02-04 12:49:40pm,2022-02-04 12:59:44pm,neutral,10249461,10.066666666667
2914,2022-02-04 12:49:33pm,2022-02-04 01:00:56pm,neutral,04624213,11.383333333333
2909,2022-02-04 12:46:57pm,2022-02-04 01:01:39pm,neutral,23362981,14.7
2920,2022-02-04 12:59:30pm,2022-02-04 01:06:33pm,neutral,53132407,7.05
2921,2022-02-04 01:05:50pm,2022-02-04 01:17:52pm,neutral,16470658,12.033333333333
2918,2022-02-04 12:55:26pm,2022-02-04 01:23:42pm,neutral,47210501,28.266666666667
2923,2022-02-04 01:13:11pm,2022-02-04 01:27:11pm,neutral,23205002,14
2929,2022-02-04 01:29:02pm,2022-02-04 01:31:18pm,neutral,81402848,2.2666666666667
2930,2022-02-04 01:29:34pm,2022-02-04 01:38:43pm,neutral,03343417,9.15
2936,2022-02-04 01:51:21pm,2022-02-04 02:00:16pm,neutral,16695442,8.9166666666667
2937,2022-02-04 01:55:14pm,2022-02-04 02:01:03pm,neutral,61031926,5.8166666666667
2938,2022-02-04 01:58:40pm,2022-02-04 02:08:53pm,neutral,61294618,10.216666666667
2939,2022-02-04 02:03:52pm,2022-02-04 02:10:26pm,neutral,53065679,6.5666666666667
2940,2022-02-04 02:04:18pm,2022-02-04 02:18:40pm,neutral,87217539,14.366666666667
2944,2022-02-04 02:11:44pm,2022-02-04 02:22:53pm,neutral,16171301,11.15
2935,2022-02-04 01:51:14pm,2022-02-04 02:23:13pm,neutral,62357255,31.983333333333
2943,2022-02-04 02:08:50pm,2022-02-04 02:37:09pm,neutral,65620618,28.316666666667
2946,2022-02-04 02:23:43pm,2022-02-04 02:41:04pm,neutral,44647067,17.35
2947,2022-02-04 02:38:14pm,2022-02-04 02:48:55pm,neutral,77119737,10.683333333333
2952,2022-02-04 03:10:57pm,2022-02-04 03:16:18pm,neutral,57308692,5.35
2951,2022-02-04 03:06:38pm,2022-02-04 03:22:36pm,neutral,89922289,15.966666666667
2953,2022-02-04 03:14:49pm,2022-02-04 03:27:07pm,neutral,18192886,12.3
2956,2022-02-04 03:24:24pm,2022-02-04 03:34:14pm,neutral,08786703,9.8333333333333
2955,2022-02-04 03:23:51pm,2022-02-04 03:35:41pm,neutral,17705046,11.833333333333
2960,2022-02-04 03:31:17pm,2022-02-04 03:39:40pm,neutral,71454355,8.3833333333333009
2961,2022-02-04 03:38:49pm,2022-02-04 03:47:43pm,neutral,93765783,8.9
2965,2022-02-04 03:59:08pm,2022-02-04 04:07:39pm,neutral,04250954,8.5166666666667
2966,2022-02-04 04:09:02pm,2022-02-04 04:14:56pm,neutral,09464073,5.9
2967,2022-02-04 04:09:26pm,2022-02-04 04:15:53pm,neutral,40545719,6.45
2969,2022-02-04 04:11:43pm,2022-02-04 04:18:49pm,neutral,20181867,7.1
2968,2022-02-04 04:11:32pm,2022-02-04 04:23:08pm,neutral,34512403,11.6
2971,2022-02-04 04:14:36pm,2022-02-04 04:25:55pm,neutral,76877741,11.316666666667
2975,2022-02-04 04:26:29pm,2022-02-04 04:33:49pm,neutral,43235044,7.3333333333333
2980,2022-02-04 04:38:46pm,2022-02-04 04:46:36pm,neutral,90820231,7.8333333333333
2981,2022-02-04 04:41:08pm,2022-02-04 04:50:44pm,neutral,65612381,9.6
2982,2022-02-04 04:42:42pm,2022-02-04 04:54:38pm,neutral,98403773,11.933333333333
2983,2022-02-04 04:51:46pm,2022-02-04 05:02:45pm,neutral,75741584,10.983333333333
2984,2022-02-04 04:53:51pm,2022-02-04 05:05:22pm,neutral,47244352,11.516666666667
2985,2022-02-04 04:56:32pm,2022-02-04 05:09:15pm,neutral,31709900,12.716666666667
2989,2022-02-04 05:16:46pm,2022-02-04 05:26:21pm,neutral,58294137,9.5833333333333
2995,2022-02-04 05:39:01pm,2022-02-04 05:42:49pm,neutral,32065946,3.8
2996,2022-02-04 05:42:02pm,2022-02-04 05:52:02pm,neutral,00918403,10
2997,2022-02-04 05:45:28pm,2022-02-04 05:55:31pm,neutral,87828093,10.05
3001,2022-02-04 05:59:08pm,2022-02-04 06:02:32pm,neutral,34703248,3.4
3005,2022-02-04 06:04:03pm,2022-02-04 06:09:26pm,neutral,03430221,5.3833333333333
3006,2022-02-04 06:06:58pm,2022-02-04 06:22:40pm,neutral,76447155,15.7
3009,2022-02-04 06:15:18pm,2022-02-04 06:25:32pm,neutral,36216350,10.233333333333
3014,2022-02-04 06:23:30pm,2022-02-04 06:28:24pm,neutral,09169389,4.9
3011,2022-02-04 06:16:10pm,2022-02-04 06:31:14pm,neutral,44394936,15.066666666667
3018,2022-02-04 06:32:35pm,2022-02-04 06:44:39pm,neutral,06187610,12.066666666667
3020,2022-02-04 06:35:55pm,2022-02-04 06:44:47pm,neutral,88473353,8.8666666666667
3021,2022-02-04 06:37:31pm,2022-02-04 06:46:00pm,neutral,60189909,8.4833333333333
3010,2022-02-04 06:15:41pm,2022-02-04 06:47:28pm,neutral,87313735,31.783333333333
3015,2022-02-04 06:23:17pm,2022-02-04 06:56:29pm,neutral,46659484,33.2
3024,2022-02-04 06:50:30pm,2022-02-04 07:01:18pm,neutral,39622424,10.8
3025,2022-02-04 06:53:09pm,2022-02-04 07:02:46pm,neutral,12597518,9.6166666666667
3029,2022-02-04 07:00:08pm,2022-02-04 07:04:26pm,neutral,54415882,4.3
3033,2022-02-04 07:04:41pm,2022-02-04 07:15:01pm,neutral,07159854,10.333333333333
3034,2022-02-04 07:09:45pm,2022-02-04 07:15:21pm,neutral,26585038,5.6
3035,2022-02-04 07:12:16pm,2022-02-04 07:21:15pm,neutral,02315060,8.9833333333333
3039,2022-02-04 07:16:39pm,2022-02-04 07:21:36pm,neutral,50887368,4.95
3041,2022-02-04 07:17:58pm,2022-02-04 07:25:02pm,neutral,84374278,7.0666666666667
3040,2022-02-04 07:17:24pm,2022-02-04 07:25:30pm,neutral,74296825,8.1
3038,2022-02-04 07:14:23pm,2022-02-04 07:30:13pm,neutral,31951530,15.833333333333
3037,2022-02-04 07:13:33pm,2022-02-04 07:31:34pm,neutral,62218165,18.016666666667
3044,2022-02-04 07:22:53pm,2022-02-04 07:40:30pm,neutral,39420236,17.616666666667
3050,2022-02-04 07:41:50pm,2022-02-04 07:49:09pm,neutral,11586814,7.3166666666667
3049,2022-02-04 07:35:46pm,2022-02-04 07:56:06pm,neutral,44323174,20.333333333333
3053,2022-02-04 07:56:34pm,2022-02-04 08:11:36pm,neutral,56922479,15.033333333333
3057,2022-02-04 08:06:28pm,2022-02-04 08:20:02pm,neutral,06824743,13.566666666667
3062,2022-02-04 08:18:53pm,2022-02-04 08:22:45pm,neutral,01325009,3.8666666666667
3060,2022-02-04 08:15:59pm,2022-02-04 08:27:41pm,neutral,66768921,11.7
3058,2022-02-04 08:10:08pm,2022-02-04 08:31:44pm,neutral,93288132,21.6
3064,2022-02-04 08:28:13pm,2022-02-04 08:38:11pm,neutral,89399938,9.9666666666667
3055,2022-02-04 08:04:12pm,2022-02-04 08:38:58pm,neutral,72622270,34.766666666667
3065,2022-02-04 08:29:09pm,2022-02-04 08:41:07pm,neutral,55364277,11.966666666667
3070,2022-02-04 08:35:12pm,2022-02-04 08:48:51pm,neutral,92898739,13.65
3071,2022-02-04 08:35:17pm,2022-02-04 08:51:29pm,neutral,83083556,16.2
3078,2022-02-04 08:48:00pm,2022-02-04 08:52:24pm,neutral,20096072,4.4
3079,2022-02-04 08:48:51pm,2022-02-04 08:55:47pm,neutral,71940520,6.9333333333333
3073,2022-02-04 08:36:35pm,2022-02-04 08:57:11pm,neutral,12531073,20.6
3080,2022-02-04 08:49:39pm,2022-02-04 09:04:46pm,neutral,28714925,15.116666666667
3074,2022-02-04 08:39:15pm,2022-02-04 09:06:19pm,neutral,73210786,27.066666666667
3076,2022-02-04 08:46:34pm,2022-02-04 09:07:09pm,neutral,85749886,20.583333333333
3085,2022-02-04 08:59:04pm,2022-02-04 09:12:06pm,neutral,55227340,13.033333333333
3083,2022-02-04 08:57:42pm,2022-02-04 09:16:15pm,neutral,39829852,18.55
3095,2022-02-04 09:11:31pm,2022-02-04 09:16:32pm,neutral,49503026,5.0166666666667
3093,2022-02-04 09:09:29pm,2022-02-04 09:16:56pm,neutral,27084864,7.45
3087,2022-02-04 09:00:06pm,2022-02-04 09:17:04pm,neutral,47801981,16.966666666667
3094,2022-02-04 09:10:26pm,2022-02-04 09:17:11pm,neutral,27239835,6.75
3089,2022-02-04 09:05:04pm,2022-02-04 09:17:18pm,neutral,20503349,12.233333333333
3091,2022-02-04 09:07:47pm,2022-02-04 09:18:34pm,neutral,26682030,10.783333333333
3081,2022-02-04 08:50:54pm,2022-02-04 09:24:13pm,neutral,88911485,33.316666666667
3077,2022-02-04 08:46:19pm,2022-02-04 09:24:50pm,neutral,89042599,38.516666666667
3096,2022-02-04 09:15:47pm,2022-02-04 09:27:46pm,neutral,74868583,11.983333333333
3090,2022-02-04 09:07:14pm,2022-02-04 09:29:09pm,neutral,14526910,21.916666666667
3084,2022-02-04 08:57:27pm,2022-02-04 09:34:19pm,neutral,87347336,36.866666666667
3102,2022-02-04 09:31:31pm,2022-02-04 09:38:34pm,neutral,39911644,7.05
3100,2022-02-04 09:28:39pm,2022-02-04 09:44:09pm,neutral,70554292,15.5
3106,2022-02-04 09:45:18pm,2022-02-04 09:59:44pm,neutral,04406392,14.433333333333
3112,2022-02-04 09:57:50pm,2022-02-04 10:05:11pm,neutral,65509341,7.35
3111,2022-02-04 09:54:07pm,2022-02-04 10:09:29pm,neutral,58451975,15.366666666667
3120,2022-02-04 10:02:32pm,2022-02-04 10:12:35pm,neutral,23483351,10.05
3121,2022-02-04 10:02:35pm,2022-02-04 10:18:47pm,neutral,55314668,16.2
3131,2022-02-04 10:29:47pm,2022-02-04 10:41:53pm,neutral,95083534,12.1
3133,2022-02-04 10:51:37pm,2022-02-04 10:59:50pm,neutral,31423190,8.2166666666667
3137,2022-02-04 11:27:40pm,2022-02-04 11:44:26pm,neutral,62637029,16.766666666667
3136,2022-02-04 11:20:29pm,2022-02-04 11:47:46pm,neutral,33861598,27.283333333333
3141,2022-02-04 11:39:50pm,2022-02-04 11:54:39pm,neutral,33360929,14.816666666667
3142,2022-02-04 11:58:13pm,2022-02-05 12:01:26am,neutral,02290281,3.2166666666667
3143,2022-02-05 12:06:29am,2022-02-05 12:11:50am,neutral,63247170,5.35
3146,2022-02-05 01:06:16am,2022-02-05 01:19:21am,neutral,51930407,13.083333333333
3148,2022-02-05 01:24:39am,2022-02-05 01:27:38am,neutral,18343573,2.9833333333333
3149,2022-02-05 01:26:30am,2022-02-05 02:10:32am,neutral,57184974,44.033333333333
3154,2022-02-05 02:20:50am,2022-02-05 02:27:39am,neutral,33250718,6.8166666666667
3155,2022-02-05 02:34:47am,2022-02-05 02:39:02am,neutral,07672647,4.25
3156,2022-02-05 02:38:55am,2022-02-05 03:12:22am,neutral,28567878,33.45
3163,2022-02-05 03:51:13am,2022-02-05 03:59:30am,neutral,07275725,8.2833333333333
3161,2022-02-05 03:46:16am,2022-02-05 03:59:41am,neutral,70223313,13.416666666667
3162,2022-02-05 03:47:28am,2022-02-05 04:10:22am,neutral,01214264,22.9
3167,2022-02-05 04:21:41am,2022-02-05 04:27:18am,neutral,44866673,5.6166666666667
3168,2022-02-05 04:46:02am,2022-02-05 05:02:11am,neutral,02853301,16.15
3173,2022-02-05 05:20:50am,2022-02-05 05:30:19am,neutral,40059520,9.4833333333333
3174,2022-02-05 05:20:15am,2022-02-05 05:40:00am,neutral,06574581,19.75
3181,2022-02-05 05:41:40am,2022-02-05 05:50:12am,neutral,75679153,8.5333333333333
3183,NA,2022-02-05 05:50:19am,neutral,90995093,27401150.316667
3185,2022-02-05 06:00:15am,2022-02-05 06:07:46am,neutral,38877346,7.5166666666667
3184,2022-02-05 05:54:41am,2022-02-05 06:25:20am,neutral,64401807,30.65
3190,2022-02-05 06:21:40am,2022-02-05 06:28:39am,neutral,51283415,6.9833333333333
3187,2022-02-05 06:12:20am,2022-02-05 06:31:31am,neutral,57876357,19.183333333333
3199,2022-02-05 06:42:11am,2022-02-05 06:53:44am,neutral,57544351,11.55
3195,2022-02-05 06:33:34am,2022-02-05 06:55:11am,neutral,92857874,21.616666666667
3191,2022-02-05 06:30:56am,2022-02-05 06:55:34am,neutral,87965550,24.633333333333
3198,2022-02-05 06:39:07am,2022-02-05 06:56:03am,neutral,18304300,16.933333333333
3200,2022-02-05 06:42:10am,2022-02-05 06:58:04am,neutral,58112936,15.9
3205,2022-02-05 06:50:24am,2022-02-05 07:09:00am,neutral,66547513,18.6
